filename,category,source,resolution,format
animal\animal_horse39.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse41.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse42.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse43.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse44.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse45.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse46.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse47.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse48.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse49.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse50.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse51.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse52.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse53.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse54.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse55.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse56.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse57.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse58.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse59.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse60.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse61.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse62.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse63.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse64.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse65.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse66.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse67.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse68.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse69.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse70.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse71.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse72.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse73.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse74.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse75.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse76.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse77.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse78.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse79.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse80.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse81.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse82.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse83.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse84.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse85.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse86.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse87.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse88.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse89.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse9.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse90.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse91.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse92.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse93.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse94.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse95.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse96.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse97.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse98.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_horse99.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion10.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion100.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion101.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion102.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion103.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion104.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion105.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion106.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion107.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion108.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion109.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion11.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion110.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion111.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion112.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion113.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion114.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion115.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion116.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion117.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion118.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion119.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion12.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion120.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion121.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion122.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion123.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion13.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion14.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion15.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion16.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion17.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion18.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion19.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion20.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion21.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion22.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion23.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion24.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion25.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion26.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion27.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion28.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion3.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion30.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion31.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion32.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion33.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion34.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion35.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion36.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion37.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion38.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion39.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion4.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion40.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion41.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion42.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion43.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion44.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion45.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion46.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion47.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion48.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion49.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion5.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion50.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion51.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion52.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion53.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion54.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion55.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion56.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion57.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion58.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion59.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion6.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion60.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion61.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion62.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion63.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion64.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion65.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion66.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion67.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion68.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion69.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion7.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion70.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion71.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion72.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion73.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion74.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion75.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion76.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion77.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion78.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion79.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion8.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion80.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion81.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion82.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion83.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion84.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion85.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion86.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion87.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion88.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion89.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion9.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion90.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion91.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion92.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion93.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion94.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion95.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion96.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion97.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion98.jpg,animal,combined_dataset,128x128,JPEG
animal\animal_lion99.jpg,animal,combined_dataset,128x128,JPEG
devices\devices_1 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_1 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_1 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_1.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_10 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_10 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_10 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_10 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_10.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_100 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_100 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_100 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_100 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_100.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_101 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_101 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_101 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_101 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_101.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_102 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_102 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_102 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_102 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_102.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_103 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_103 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_103 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_103 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_103.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_104 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_104 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_104 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_104 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_104.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_105 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_105 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_105 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_105.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_106 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_106 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_106 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_106.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_107 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_107 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_107 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_107.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_108 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_108 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_108 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_108.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_109 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_109 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_109 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_109.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_11 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_11 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_11 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_11 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_11.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_110 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_110 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_110 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_110.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_111 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_111 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_111 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_111.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_112 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_112 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_112 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_112.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_113 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_113 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_113.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_114 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_114 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_114.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_115 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_115 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_115.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_116 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_116 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_116.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_117 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_117 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_117.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_118 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_118 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_118.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_119 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_119 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_119.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_12 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_12 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_12 (4).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_12 (5).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_12.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_120 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_120 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_120.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_121 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_121 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_121.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_122 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_122 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_122.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_123 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_123 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_123.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_124 (2).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_124 (3).jpg,devices,combined_dataset,128x128,JPEG
devices\devices_124.jpg,devices,combined_dataset,128x128,JPEG
devices\devices_125 (2).jpg,devices,combined_dataset,128x128,JPEG
